Lijst,PublicatieJaar,LaatsteVersie,NaamWet,NaamNed,taxongroep,NaamWet_interpretatie,Auteur,NaamNed_interpretatie,KenmerkwaardeCode,Kenmerkwaarde,dwc_language,dwc_license,dwc_rightsHolder,dwc_accessRights,dwc_institutionCode,dwc_datasetName,dwc_ownerInstitutionCode,dwc_taxonRank,dwc_continent,dwc_country,dwc_stateProvince,dwc_countryCode
Subsidiebesluit,2017,1,Zootoca vivipara,Levendbarende hagedis,Reptielen,Zootoca vivipara,NULL,Levendbarende hagedis,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Zootoca vivipara,Levendbarende hagedis,Reptielen,Zootoca vivipara,NULL,Levendbarende hagedis,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Cyaniris semiargus,Klaverblauwtje,Dagvlinders,Cyaniris semiargus,NULL,Klaverblauwtje,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Cyaniris semiargus,Klaverblauwtje,Dagvlinders,Cyaniris semiargus,NULL,Klaverblauwtje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Erynnis tages,Bruin dikkopje,Dagvlinders,Erynnis tages,NULL,Bruin dikkopje,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Erynnis tages,Bruin dikkopje,Dagvlinders,Erynnis tages,NULL,Bruin dikkopje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Gryllus campestris,Veldkrekel,Sprinkhanen,Gryllus campestris,NULL,Veldkrekel,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Gryllus campestris,Veldkrekel,Sprinkhanen,Gryllus campestris,NULL,Veldkrekel,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Issoria lathonia,Kleine parelmoervlinder,Dagvlinders,Issoria lathonia,NULL,Kleine parelmoervlinder,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Issoria lathonia,Kleine parelmoervlinder,Dagvlinders,Issoria lathonia,NULL,Kleine parelmoervlinder,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Melitaea cinxia,Veldparelmoervlinder,Dagvlinders,Melitaea cinxia,NULL,Veldparelmoervlinder,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Melitaea cinxia,Veldparelmoervlinder,Dagvlinders,Melitaea cinxia,NULL,Veldparelmoervlinder,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pyrgus malvae,Aardbeivlinder,Dagvlinders,Pyrgus malvae,NULL,Aardbeivlinder,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Pyrgus malvae,Aardbeivlinder,Dagvlinders,Pyrgus malvae,NULL,Aardbeivlinder,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anthus trivialis,Boompieper,Vogels,Anthus trivialis,NULL,Boompieper,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anthus trivialis,Boompieper,Vogels,Anthus trivialis,NULL,Boompieper,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anthus trivialis,Boompieper,Vogels,Anthus trivialis,NULL,Boompieper,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Callophrys rubi,Groentje,Dagvlinders,Callophrys rubi,NULL,Groentje,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Callophrys rubi,Groentje,Dagvlinders,Callophrys rubi,NULL,Groentje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Callophrys rubi,Groentje,Dagvlinders,Callophrys rubi,NULL,Groentje,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Caprimulgus europaeus,Nachtzwaluw,Vogels,Caprimulgus europaeus,NULL,Nachtzwaluw,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Caprimulgus europaeus,Nachtzwaluw,Vogels,Caprimulgus europaeus,NULL,Nachtzwaluw,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Caprimulgus europaeus,Nachtzwaluw,Vogels,Caprimulgus europaeus,NULL,Nachtzwaluw,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Chorthippus mollis,Snortikker,Sprinkhanen,Chorthippus mollis,NULL,Snortikker,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Chorthippus mollis,Snortikker,Sprinkhanen,Chorthippus mollis,NULL,Snortikker,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Chorthippus mollis,Snortikker,Sprinkhanen,Chorthippus mollis,NULL,Snortikker,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Coronella austriaca,Gladde slang,Reptielen,Coronella austriaca,NULL,Gladde slang,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ephippiger diurnus,Zadelsprinkhaan,Sprinkhanen,Ephippiger diurnus,NULL,Zadelsprinkhaan,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ephippiger diurnus,Zadelsprinkhaan,Sprinkhanen,Ephippiger diurnus,NULL,Zadelsprinkhaan,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Ephippiger diurnus,Zadelsprinkhaan,Sprinkhanen,Ephippiger diurnus,NULL,Zadelsprinkhaan,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Hesperia comma,Kommavlinder,Dagvlinders,Hesperia comma,NULL,Kommavlinder,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Hesperia comma,Kommavlinder,Dagvlinders,Hesperia comma,NULL,Kommavlinder,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Hesperia comma,Kommavlinder,Dagvlinders,Hesperia comma,NULL,Kommavlinder,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Hipparchia semele,Heivlinder,Dagvlinders,Hipparchia semele,"(Linnaeus, 1758)",Heivlinder,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Hipparchia semele,Heivlinder,Dagvlinders,Hipparchia semele,"(Linnaeus, 1758)",Heivlinder,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Hipparchia semele,Heivlinder,Dagvlinders,Hipparchia semele,"(Linnaeus, 1758)",Heivlinder,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lullula arborea,Boomleeuwerik,Vogels,Lullula arborea,NULL,Boomleeuwerik,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lullula arborea,Boomleeuwerik,Vogels,Lullula arborea,NULL,Boomleeuwerik,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Lullula arborea,Boomleeuwerik,Vogels,Lullula arborea,NULL,Boomleeuwerik,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Metrioptera brachyptera,Heidesabelsprinkhaan,Sprinkhanen,Metrioptera brachyptera,NULL,Heidesabelsprinkhaan,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Metrioptera brachyptera,Heidesabelsprinkhaan,Sprinkhanen,Metrioptera brachyptera,NULL,Heidesabelsprinkhaan,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Metrioptera brachyptera,Heidesabelsprinkhaan,Sprinkhanen,Metrioptera brachyptera,NULL,Heidesabelsprinkhaan,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Myrmeleotettix maculatus,Knopsprietje,Sprinkhanen,Myrmeleotettix maculatus,NULL,Knopsprietje,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Myrmeleotettix maculatus,Knopsprietje,Sprinkhanen,Myrmeleotettix maculatus,NULL,Knopsprietje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Myrmeleotettix maculatus,Knopsprietje,Sprinkhanen,Myrmeleotettix maculatus,NULL,Knopsprietje,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Oedipoda caerulescens,Blauwvleugelsprinkhaan,Sprinkhanen,Oedipoda caerulescens,NULL,Blauwvleugelsprinkhaan,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Oedipoda caerulescens,Blauwvleugelsprinkhaan,Sprinkhanen,Oedipoda caerulescens,NULL,Blauwvleugelsprinkhaan,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Oedipoda caerulescens,Blauwvleugelsprinkhaan,Sprinkhanen,Oedipoda caerulescens,NULL,Blauwvleugelsprinkhaan,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Omocestus rufipes,Negertje,Sprinkhanen,Omocestus rufipes,NULL,Zwart wekkertje,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Omocestus rufipes,Negertje,Sprinkhanen,Omocestus rufipes,NULL,Zwart wekkertje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Omocestus rufipes,Negertje,Sprinkhanen,Omocestus rufipes,NULL,Zwart wekkertje,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phengaris alcon,Gentiaanblauwtje,Dagvlinders,Phengaris alcon,NULL,Gentiaanblauwtje,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phengaris alcon,Gentiaanblauwtje,Dagvlinders,Phengaris alcon,NULL,Gentiaanblauwtje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Phengaris alcon,Gentiaanblauwtje,Dagvlinders,Phengaris alcon,NULL,Gentiaanblauwtje,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Plebejus argus,Heideblauwtje,Dagvlinders,Plebejus argus,NULL,Heideblauwtje,5,onderhoud van kale bodem - microschaal,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Plebejus argus,Heideblauwtje,Dagvlinders,Plebejus argus,NULL,Heideblauwtje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Plebejus argus,Heideblauwtje,Dagvlinders,Plebejus argus,NULL,Heideblauwtje,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Saxicola torquatus,Roodborsttapuit,Vogels,Saxicola rubicola,NULL,Roodborsttapuit,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Zootoca vivipara,Levendbarende hagedis,Reptielen,Zootoca vivipara,NULL,Levendbarende hagedis,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,NULL,Vleermuizen,NULL,NULL,NULL,NULL,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anguis fragilis,Hazelworm,Reptielen,Anguis fragilis,NULL,Hazelworm,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anguis fragilis,Hazelworm,Reptielen,Anguis fragilis,NULL,Hazelworm,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anguis fragilis,Hazelworm,Reptielen,Anguis fragilis,NULL,Hazelworm,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anguis fragilis,Hazelworm,Reptielen,Anguis fragilis,NULL,Hazelworm,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Anguis fragilis,Hazelworm,Reptielen,Anguis fragilis,NULL,Hazelworm,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Apatura iris,Grote weerschijnvlinder,Dagvlinders,Apatura iris,NULL,Grote weerschijnvlinder,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Apatura iris,Grote weerschijnvlinder,Dagvlinders,Apatura iris,NULL,Grote weerschijnvlinder,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Apatura iris,Grote weerschijnvlinder,Dagvlinders,Apatura iris,NULL,Grote weerschijnvlinder,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Apatura iris,Grote weerschijnvlinder,Dagvlinders,Apatura iris,NULL,Grote weerschijnvlinder,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Apatura iris,Grote weerschijnvlinder,Dagvlinders,Apatura iris,NULL,Grote weerschijnvlinder,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Argynnis paphia,Keizersmantel,Dagvlinders,Argynnis paphia,NULL,Keizersmantel,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Argynnis paphia,Keizersmantel,Dagvlinders,Argynnis paphia,NULL,Keizersmantel,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Argynnis paphia,Keizersmantel,Dagvlinders,Argynnis paphia,NULL,Keizersmantel,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Argynnis paphia,Keizersmantel,Dagvlinders,Argynnis paphia,NULL,Keizersmantel,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Argynnis paphia,Keizersmantel,Dagvlinders,Argynnis paphia,NULL,Keizersmantel,7,hakhout- of middelhoutbeheer,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Carterocephalus palaemon,Bont dikkopje,Dagvlinders,Carterocephalus palaemon,NULL,Bont dikkopje,2,onderhoud van kleine landschapselementen: haag,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Carterocephalus palaemon,Bont dikkopje,Dagvlinders,Carterocephalus palaemon,NULL,Bont dikkopje,3,onderhoud van kleine landschapselementen: houtkant,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Carterocephalus palaemon,Bont dikkopje,Dagvlinders,Carterocephalus palaemon,NULL,Bont dikkopje,4,onderhoud van kleine landschapselementen: knotbomen,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
Subsidiebesluit,2017,1,Carterocephalus palaemon,Bont dikkopje,Dagvlinders,Carterocephalus palaemon,NULL,Bont dikkopje,6,gefaseerd maaien omwille van ongewervelden,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,INBO,Subsidiebesluit,INBO,species,Europe,Belgium,Flanders,BE
