language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,nomenclaturalCode,locationID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,isMarine,isFreshwater,isTerrestrial
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:c6b8a8962c953bb9163ce6a9dc97e4b7,"Tapinoma nigerrimum (Nylander, 1856)",Animalia,Arthropoda,Insecta,Hymenoptera,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,Dekoninck 2016 First records of a supercolonial species of the Tapinoma nigerrimum complex in Belgium (Hymenoptera: Formicidae),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:c9e194d58f903091146e1893275a333c,"Callobius nomeus (Chamberlin, 1919)",Animalia,Arthropoda,Arachnida,,Amaurobiidae,Callobius,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,containerBulk,2014/,ARABEL exotendatabank (2018-08-10),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cad983be370e624195cba2275c0af12e,"Gyrodactylus proterorhini Ergens, 1967",Animalia,Platyhelminthes,,,Gyrodactylidae,Gyrodactylus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,parasitesOnAnimals,,"Huyse T, Vanhove MPM, Mombaerts M, Volckaert FAM, Verreycken H (2015) Parasite introduction with an invasive goby in Belgium: double trouble? Parasitology Research 114: 2789-2793. https://doi.org/10.1007/s00436-015-4544-6",FALSE,TRUE,FALSE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cbdc614106cabf7593745bf917c76fb4,"Phoneutria boliviensis (F. O. Pickard-Cambridge, 1897)",Animalia,Arthropoda,Arachnida,,Ctenidae,Phoneutria,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,,2015/,ARABEL exotendatabank (2018-08-10),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cbec69ccf8c8a22c49424028e1249d46,Mytilopsis leucophaeata,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"Verween et al., 2005, Adam, 1947",,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cc5026821f97ab1266ca2184fb301fcd,Badonnelia titei,Animalia,Arthropoda,Insecta,Psocoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cd1691e4cb907d5a0ac6486f23a6917f,"Macrothele calpeiana (Walckenaer, 1805)",Animalia,Arthropoda,Arachnida,,Macrothelidae,Macrothele,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,,2008/,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief Belgische Arachnologische Vereniging 25(3): 210-214.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cd1691e4cb907d5a0ac6486f23a6917f,"Macrothele calpeiana (Walckenaer, 1805)",Animalia,Arthropoda,Arachnida,,Macrothelidae,Macrothele,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,transported,,2014/,ARABEL exotendatabank (2018-08-10),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cdfc7a143e4d978cd4ca0c83d60fc43d,"Chaetopelma olivaceum (C.L. Koch, 1841)",Animalia,Arthropoda,Arachnida,,Theraphosidae,Chaetopelma,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,foodContaminant,2011/,"Van Keer, K. 2011 Exotische spinnen in België. Een stand van zaken en recente trends. Natuur.focus, 10(3): 96-103.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:cfc9218998f1ad6c9c12da96b6629754,Phidippus,Animalia,Arthropoda,Arachnida,,Salticidae,Phidippus,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,containerBulk,2009/,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging 25(3): 210-214.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:d22fb25d305ce32b0672c8212c8d9244,"Thanatus vulgaris Simon, 1870",Animalia,Arthropoda,Arachnida,,Philodromidae,Thanatus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,,1999/,"Kekenbosch, R. 2008. Captures d'Hasarius adansoni (Audoin, 1826) et de Thanatus vulgaris (Simon, 1870). Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(1):26-27.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:d2645a4d4627c6d21c880465db3a350a,Boettgerilla pallens,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,,,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:d306ddeb22ed4a8e41b1afebc6c31b59,Fulvius subnitens,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Fulvius,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"Chérot, F., Aukema,B., Bruers,J.& Viskens,G. (2011) Exotic species of Aradidae nad Miridae recently found in Antwerp harbour, bull KBVE 147: 15-19",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:d4a776a214729a3f11591a68aa900f87,Hercinothrips bicinctus (Bagnall 1919),Animalia,Arthropoda,Insecta,Thysanoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,"Lock, K. (2006) Belgian Thysanoptera in the collections of the royal belgian institute of natural sciences. Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie 142: 34-37",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:d5d3f80372100602964cd1f8fa6265af,"Eupholidoptera chabrieri (Charpentier, 1825)",Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Eupholidoptera,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,transportStowaway,2019/,Saltabel,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:d5fbeba170ae71d15efd3e15288de2c0,"Holocnemus pluchei (Scopoli, 1763)",Animalia,Arthropoda,Arachnida,,Pholcidae,Holocnemus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,1994/,"Van Keer, K. & Van Keer, J. 2001. Ingeburgerde exotische trilspinnen (Araneae: Pholcidae) in Antwerpse haven en enkele algemene bedenkingen bij spinnenmigratie. Nieuwsbrief van de Belgische Arachnologische Vereniging, 16(3):81-86.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:d91a8abaf72f10b60ce4099bd58542ce,"Phoneutria nigriventer (Keyserling, 1891)",Animalia,Arthropoda,Arachnida,,Ctenidae,Phoneutria,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,,1986/,"Baert, L. 1987. Ctenidae met bananen ingevoerd in België. Nieuwsbrief van de Belgische Arachnologische Vereniging, 2(1):34.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:de77f01b3fa727eced57d3cd4899466b,"Gryllodes sigillatus (Walker & F., 1869)",Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllodes,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:dedfc4db712063102f022beb7a51eb6e,Potamopyrgus antipodarum,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"Adam, 1947 Adam, 1960",,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:def51f65f012deff94348ca9896a2dfc,Entyloma dahliae Syd. & P. Syd.,Fungi,Basidiomycota,,Entylomatales,Entylomataceae,Entyloma,species,ICN,ISO_3166-2:BE,Belgium,BE,doubtful,introduced,,,1905-04-16/,"Vanderweyen A & Fraiture A (2014) Catalogue des Ustilaginales sl de Belgique. Lejeunia, Revue de Botanique.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e05ab634ff279f40c68efb49a827234a,"Pheidole anastasii Emery, 1896",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,casual,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e17f60003207e5d8d1330373d72b4dac,Xerosecta cespitum,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,Van Loen et al. 2006 rode lijst,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e1e32560bd162e5ce817ae4ceea074ec,Dorypteryx domestica,Animalia,Arthropoda,Insecta,Psocoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e34a17cad92dd24c7760578f629aba91,"Steatoda grossa (C.L. Koch, 1838)",Animalia,Arthropoda,Arachnida,,Theridiidae,Steatoda,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,1978/,"Kekenbosch, J. & Baert, L. 1978. Araignées nouvelles pour la faune de Belgique. Bulletin et Annales de la Société Royal Belge d’ Entomologie, 114 : 59-61.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e36327748bb888b05956ce8b3cc92bd3,Arion vulgaris,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,,,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e4fb7dbe7f0b6ccb043d7258b0fb764f,"Cameraria gaultheriella (Walsingham, 1889)",Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Cameraria,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,contaminantOnPlants,2018/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e509231e1de49b07403711a33f421387,"Euryopis episinoides (Walckenaer, 1847)",Animalia,Arthropoda,Arachnida,,Theridiidae,Euryopis,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2002/,"Van Keer, K. & Van Keer, J. 2003. In België aangetroffen exoten (Araneae) uit de collectie J. Van Keer. Nieuwsbrief van de Belgische Arachnologische Vereniging, 18(2-3):78-83.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e53dcce2aa6c770d10b926c592279921,Pholcus,Animalia,Arthropoda,Arachnida,,Pholcidae,Pholcus,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,,2015/,ARABEL exotendatabank (2018-08-10),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e55c33cbf6cfb03b0fe0e4232fdbf68f,"Misgurnus anguillicaudatus (Cantor, 1842)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,pet,2006/,caught by Hugo Verreycken,FALSE,TRUE,FALSE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e55c33cbf6cfb03b0fe0e4232fdbf68f,"Misgurnus anguillicaudatus (Cantor, 1842)",Animalia,Chordata,Actinopterygii,Cypriniformes,Cobitidae,Misgurnus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,reproducing,naturalDispersal,,caught by Hugo Verreycken,FALSE,TRUE,FALSE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e6e31feacb743f390ac01dbf7d9d4070,"Cordioniscus stebbingii (Patience, 1907)",Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Cordioniscus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,1956/,"De Smedt P, Arijs G, Segers S, Boeraeve P (2017) Woodlice of the green houses at Ghent Botanical Garden and Botanic Garden Meise with two new exotic species for Belgium (Isopoda: Oniscidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie, 153: 109-112.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e6e31feacb743f390ac01dbf7d9d4070,"Cordioniscus stebbingii (Patience, 1907)",Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Cordioniscus,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,,,,"De Smedt P, Arijs G, Segers S, Boeraeve P (2017) Woodlice of the green houses at Ghent Botanical Garden and Botanic Garden Meise with two new exotic species for Belgium (Isopoda: Oniscidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie, 153: 109-112.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e7b1ab902d0c460759a7aaeaa4ef3c12,Sporisorium destruens (Schltdl.) Vánky,Fungi,Basidiomycota,,Ustilaginales,Ustilaginaceae,Sporisorium,species,ICN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,"Vanderweyen A & Fraiture A (2014) Catalogue des Ustilaginales sl de Belgique. Lejeunia, Revue de Botanique.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e7ce7d0acb022af236a990ebfa507507,"Tapinoma magnum, Tapinoma nigerrimum complex",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,"Dekoninck W, Parmentier T & Seifert B, 2016. First records of a supercolonial species of theTapinoma nigerrimumcomplex in Belgium (Hymenoptera : Formicidae).Bulletin S.R.B.E./K.B.V.E, 151: 206-209.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e8c59f026545a1039efee10a17077306,Dorypteryx longipennis,Animalia,Arthropoda,Insecta,Psocoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e8c73cf9bebea458fb2cab945c4ea440,"Coccinella miranda Wollaston, 1864",Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,species,ICZN,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,captive,people,2013/,https://waarnemingen.be/waarneming/view/80562225,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e8f79cad319e753e337228a7c8305dea,"Phytomyza jucunda Frost & Sasakawa, 1954",Animalia,Arthropoda,Insecta,Lepidoptera,,,species,,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,contaminantOnPlants,2015/,https://www.naturetoday.com/intl/nl/nature-reports/message/?msg=24929,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e90ab1c2346eb4d804222a191bbd39c9,"Pseudagrion microcephalum Rambur, 1842",Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Pseudagrion,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,contaminantOnPlants,2011/,"Adriaens, T., and G. De Knijf. 2015. A first report of introduced non-native damselfly species (Zygoptera, Coenagrionidae) for Belgium. Belg. J. Zool 145:76-80.",FALSE,TRUE,FALSE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e91e6ad3c7d8fc6a7ad46cf5e2920fc0,Lentinula edodes (Berk.) Pegler,Fungi,Basidiomycota,,Agaricales,Omphalotaceae,Lentinula,species,ICN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,Steeman & Veraghtert 2011 Natuur.Focus,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e989636fe0db1cf91b494b14628c99dd,Lepisma saccharina,Animalia,Arthropoda,Insecta,Zygentoma,Lepismatidae,Lepisma,species,,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,,,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:e9e2c06c197255f5b143056274086f56,"Phormictopus cancerides (Latreille, 1806)",Animalia,Arthropoda,Arachnida,,Theraphosidae,Phormictopus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,,2008/,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging 25(3): 210-214.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:eb7400f37768e5a38463282a1acfa295,"Hygromia cinctella (Draparnaud, 1801)",Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,transportationHabitatMaterial,,"Van den Neucker T & Scheers K (2014). The recent colonisation and rapid spread in Belgium of the alien girdled snail Hygromia cinctella (Gastropoda: Hygromiidae). Journal of Conchology, 41(6): 1-2.",,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:eb7400f37768e5a38463282a1acfa295,"Hygromia cinctella (Draparnaud, 1801)",Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,established,transportationHabitatMaterial,,"Van den Neucker T & Scheers K (2014). The recent colonisation and rapid spread in Belgium of the alien girdled snail Hygromia cinctella (Gastropoda: Hygromiidae). Journal of Conchology, 41(6): 1-2.",,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:ec229aaed3b70bcd59d7f94760622f76,"Nephilingys cruentata (Fabricius, 1775)",Animalia,Arthropoda,Arachnida,,Araneidae,Nephilingys,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,1986/,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:eca3f594f039612365bc9f2759252af7,Entyloma calendulae (Oudem.) de Bary,Fungi,Basidiomycota,,Entylomatales,Entylomataceae,Entyloma,species,ICN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,1900-09-22/,"Vanderweyen A & Fraiture A (2014) Catalogue des Ustilaginales sl de Belgique. Lejeunia, Revue de Botanique.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:ee8cf5de4b7621cecee5bbf07496278a,"Crossopriza lyoni (Blackwall, 1867)",Animalia,Arthropoda,Arachnida,,Pholcidae,Crossopriza,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,containerBulk,2001/,"Van Keer, K. & Van Keer, J. 2001. Ingeburgerde exotische trilspinnen (Araneae: Pholcidae) in Antwerpse haven en enkele algemene bedenkingen bij spinnenmigratie. Nieuwsbrief van de Belgische Arachnologische Vereniging, 16(3):81-86.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f09c56016ccab28e3f0602b0eac0b4da,Frankliniella occidentalis (Pergande 1895),Animalia,Arthropoda,Insecta,Thysanoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,"Lock, K. (2006) Belgian Thysanoptera in the collections of the royal belgian institute of natural sciences. Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie 142: 34-37",FALSE,FALSE,TRUE
